Transaction_ID,Transaction_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Sales_Channel,Returned
TXN-008921,2024-10-27,CUST-02141,South,Furniture,Conference Table,6,613.1,0.1207,3234.61,2955.41,279.21,,Marketplace,No
TXN-008922,2024-01-19,CUST-01786,East,Accessories,Desk Lamp,3,47.31,0.0799,130.58,90.64,39.94,UPI,Marketplace,No
TXN-008923,2024-08-19,CUST-00270,South,Furniture,Cabinet,8,242.57,0.0636,1817.13,1364.47,452.66,UPI,Online,No
TXN-008924,2024-01-14,CUST-01384,West,Office Supplies,Notebook,8,8.77,0.3041,48.8,51.25,-2.45,Debit Card,Online,No
TXN-008925,2023-11-23,CUST-00663,North,Electronics,Printer,13,243.65,0.055,2993.13,2245.91,747.23,Debit Card,Store,No
TXN-008926,2023-10-26,CUST-01305,West,Furniture,Desk,8,316.58,0.049,2408.61,2109.19,299.42,Bank Transfer,Marketplace,No
TXN-008927,2023-07-12,CUST-00463,South,Accessories,USB Hub,11,34.4,0.0296,367.21,280.78,86.43,Credit Card,Online,No
TXN-008928,2025-06-03,CUST-00245,North,Accessories,Keyboard,6,53.4,0.2031,255.31,268.99,-13.68,UPI,Online,No
TXN-008929,2024-08-30,CUST-01627,East,Furniture,Bookshelf,7,146.68,0.0838,940.69,803.69,137.0,Cash,Online,No
TXN-008930,2023-06-09,CUST-01822,North,Electronics,Laptop,1,875.09,0.2409,664.25,519.68,144.58,Debit Card,Online,Yes
TXN-008931,2025-02-27,CUST-00478,South,Electronics,Printer,7,220.68,0.1558,1304.07,917.19,386.88,Credit Card,Marketplace,No
TXN-008932,2023-05-18,CUST-01506,,Electronics,Laptop,3,967.38,0.1827,2371.78,2314.07,57.71,Cash,Store,No
TXN-008933,2024-06-25,CUST-01230,West,Accessories,Desk Lamp,5,42.45,0.1158,187.67,174.95,12.71,Credit Card,Online,No
TXN-008934,2023-05-31,CUST-02323,East,Furniture,Conference Table,14,617.21,0.1077,7710.64,6743.79,966.86,Cash,Online,No
TXN-008935,2023-11-26,CUST-01415,West,Electronics,Laptop,10,792.83,0.0953,7172.77,4982.66,2190.11,Bank Transfer,Online,No
TXN-008936,2024-08-23,CUST-01203,South,Office Supplies,Stapler,3,9.29,0.0973,25.16,19.43,5.73,Debit Card,Online,No
TXN-008937,2025-06-30,CUST-00021,North,Office Supplies,Paper Pack,8,14.57,0.105,104.28,73.21,31.08,Bank Transfer,Online,No
TXN-008938,2025-06-23,CUST-02282,West,Furniture,Desk,7,316.5,0.1506,1881.78,1394.95,486.83,Credit Card,Online,No
TXN-008939,2025-03-27,CUST-01654,North,Accessories,Keyboard,11,65.79,0.0709,672.38,588.95,83.44,Bank Transfer,Online,No
TXN-008940,2023-08-03,CUST-00460,North,Furniture,Desk,5,298.57,0.1525,1265.2,1265.08,0.12,Debit Card,Marketplace,No
TXN-008941,2023-03-27,CUST-00015,North,Electronics,Printer,9,202.27,0.2119,1434.67,1190.02,244.65,UPI,Store,No
TXN-008942,2025-04-05,CUST-00510,South,Accessories,Mouse,11,24.31,0.2986,187.59,161.29,26.3,Credit Card,Online,No
TXN-008943,2025-04-21,CUST-01260,South,Electronics,Monitor,11,263.64,12.0%,2551.62,1687.96,863.66, CASH ,Online,No
TXN-008944,2023-09-12,CUST-02373,South,Accessories,Keyboard,9,54.32,0.1228,428.86,315.11,113.75,Credit Card,Store,No
TXN-008945,2023-01-18,CUST-01551,East,Office Supplies,Pens,1,4.24,0.0999,3.82,3.16,0.66,Debit Card,Online,No
TXN-008946,2024-08-13,CUST-00249, WEST,Accessories,Keyboard,11,42.91,0.258,350.24,310.02,40.22,Bank Transfer,Online,No
TXN-008947,2023-03-11,CUST-00481,West,Electronics,Headphones,14,87.55,0.0779,1130.29,1033.23,97.07,Bank Transfer,Online,No
TXN-008948,2023-02-06,CUST-00592,North,Furniture,Conference Table,9,$690.93,0.0454,5935.87,3643.21,2292.66,Credit Card,Online,No
TXN-008949,2025-05-04,CUST-00190,North,Accessories,USB Hub,9,31.06,0.3032,194.78,192.71,2.06,Cash,Store,No
TXN-008950,2024-03-28,CUST-00354,East,Accessories,Keyboard,8,53.43,0.1489,363.79,324.8,38.99,Bank Transfer,Marketplace,No
TXN-008951,2023-04-13,CUST-00229,North,Accessories,Desk Lamp,2,47.2,0.1513,80.13,63.56,16.57,Cash,Marketplace,No
TXN-008952,2024-08-19,CUST-01775,South,Electronics,Tablet,14,418.47,0.1053,5241.49,4513.19,728.3,Credit Card,Online,No
TXN-008953,2023-12-03,CUST-01709,East,Office Supplies,Paper Pack,6,11.18,0.0998,60.41,46.31,14.1,Cash,Online,No
TXN-008954,2024-05-04,CUST-01951,West,Furniture,Cabinet,10,238.19,0.0962,2152.72,1879.84,272.88,Credit Card,Marketplace,No
TXN-008955,2025-03-30,CUST-00458,North,Furniture,Conference Table,8,640.12,0.0623,4801.7,3253.22,1548.48,Debit Card,Online,Yes
TXN-008956,2023-08-05,CUST-02254,East,Furniture,Desk,10,304.72,0.0765,2814.1,2497.55,316.55,Cash,Store,No
TXN-008957,2024-08-12,CUST-00935,East,Office Supplies,Paper Pack,2,12.39,0.106,22.16,14.99,7.17,Credit Card,Online,No
TXN-008958,2025-01-25,CUST-00368,West,Furniture,Cabinet,10,245.84,0.1628,2058.14,1532.73,525.41,Debit Card,Online,No
TXN-008959,2024-01-22,CUST-00395,South,Electronics,Tablet,8,456.3,0.0821,3350.73,2285.68,1065.05,UPI,Online,No
TXN-008960,2025-06-03,CUST-00805,West,Accessories,USB Hub,7,36.04,0.2756,182.74,144.63,38.11,Credit Card,Marketplace,No
TXN-008961,2024-02-13,CUST-00220,West,Accessories,Webcam,11,79.57,0.027,851.69,578.16,273.53,Bank Transfer,Marketplace,No
TXN-008962,2024-02-23,CUST-00793,North,Furniture,Office Chair,9,180.68,0.2011,1299.09,1299.45,-0.36,Credit Card,Marketplace,No
TXN-008963,2025-03-17,CUST-01653,East,Accessories,Keyboard,11,50.67,0.0943,504.88,426.94,77.94,UPI,Store,Yes
TXN-008964,2024-08-02,CUST-02434,East,Accessories,Desk Lamp,9,44.21,0.1767,327.62,336.78,-9.15,Cash,Online,No
TXN-008965,2025-03-03,CUST-00013,South,Electronics,Printer,11,230.36,,2176.48,1750.64,425.84,UPI,Online,No
TXN-008966,2024-12-21,CUST-01458,South,Office Supplies,Paper Pack,13,11.14,0.0511,137.45,102.52,34.94,UPI,Online,No
TXN-008967,2024-10-11,CUST-00587,South,Accessories,USB Hub,12,28.72,0.0366,332.07,205.34,126.73,Cash,Store,No
TXN-008968,2023-08-09,CUST-00844,West,Office Supplies,Notebook,14,8.29,0.0934,105.27,72.15,33.12,Cash,Online,No
TXN-008969,2023-12-30,CUST-01610,North,,Monitor,8,250.77,0.0174,1971.29,1672.19,299.1,Cash,Online,No
TXN-008970,2025-02-27,CUST-00747, SOUTH ,Office Supplies,Stapler,7,10.62,0.1513,63.09,63.88,-0.79,Credit Card,Online,Yes
TXN-008971,2024-07-15,CUST-01097,North,Office Supplies,Notebook,1,8.17,0.1677,6.8,6.24,0.56,UPI,Marketplace,No
TXN-008972,2023-09-13,CUST-00798,East,Office Supplies,Stapler,9,9.89,0.015,87.68,57.7,29.97,Debit Card,Store,No
TXN-008973,2023-10-26,CUST-00905,East,Electronics,Printer,10,201.76,0.2643,1484.36,1652.19,-167.83,Debit Card,Online,No
TXN-008974,2024-12-08,CUST-01781,South,Electronics,Laptop,5,890.39,0.1385,3835.22,3369.48,465.74,Credit Card,Online,No
TXN-008975,2023-06-12,CUST-00732,East,Accessories,Webcam,1,72.08,0.1425,61.81,45.11,16.7,Credit Card,Marketplace,No
TXN-008976,2023-04-13,CUST-01374,South,Furniture,Desk,12,355.31,0.2258,3300.86,2969.74,331.12,Debit Card,Store,No
TXN-008977,2024-11-28,CUST-01982,South,Accessories,USB Hub,2,35.54,0.1805,58.24,49.78,8.46,Bank Transfer,Store,No
TXN-008978,2023-09-21,CUST-01560,East,Furniture,Conference Table,10,574.87,0.1414,4936.07,4861.11,74.96,Debit Card,Online,No
TXN-008979,2024-11-29,CUST-01900,North,Accessories,Mouse,14,27.08,0.1472,323.28,208.75,114.53,Bank Transfer,Online,No
TXN-008980,2024-05-01,CUST-01177,West,Electronics,Headphones,13,89.57,15.2%,987.86,654.57,333.29,UPI,Online,No
TXN-008981,2025-06-29,CUST-01163,East,Accessories,Mouse,4,23.37,0.0106,92.47,54.08,38.39,Debit Card,Online,No
TXN-008982,2024-04-23,CUST-00066,West,Accessories,Webcam,9,69.75,0.0913,570.46,509.24,61.21, CASH ,Online,No
TXN-008983,2025-03-02,CUST-01762,South,Furniture,Bookshelf,14,146.09,0.1307,1777.87,1224.14,553.72,Cash,Marketplace,No
TXN-008984,2025-02-14,CUST-01718,South,Furniture,Bookshelf,10,150.2,0.1585,1263.93,927.65,336.28,Debit Card,Online,No
TXN-008985,2023-07-13,CUST-01277,North,Accessories,USB Hub,5,33.13,0.159,139.32,106.97,32.35,Debit Card,Online,No
TXN-008986,2025-06-27,CUST-01811,West,,Stapler,2,9.81,0.2154,15.39,12.26,3.13,Debit Card,Online,No
TXN-008987,2024-11-11,CUST-01647,East,Office Supplies,Paper Pack,8,13.06,0.1892,84.73,86.85,-2.12, CASH ,Store,No
TXN-008988,2023-04-08,CUST-00451,East,Furniture,Cabinet,9,245.28,0.147,1883.01,1879.02,3.99,Cash,Online,No
TXN-008989,2023-01-06,CUST-00560,East,Accessories,Webcam,3,74.1,0.0934,201.52,147.1,54.43,Debit Card,Online,No
TXN-008990,2023-09-05,CUST-01624,South,Office Supplies,Notebook,6,6.82,0.1688,34.0,29.71,4.29, CASH ,Store,No
TXN-008991,2023-01-15,CUST-00245,East,Furniture,Cabinet,6,232.14,0.2508,1043.57,893.09,150.48,Cash,Online,No
TXN-008992,2023-11-23,CUST-02194,West,Furniture,Desk,8,341.96,0.0314,2649.82,2316.53,333.3,Bank Transfer,Marketplace,No
TXN-008993,2025-06-27,CUST-00872,north,Electronics,Laptop,1,941.17,0.0462,897.68,620.7,276.99,Cash,Store,No
TXN-008994,2024-03-12,CUST-01507,West,Accessories,Webcam,5,68.86,0.0558,325.09,289.73,35.36,Bank Transfer,Online,No
TXN-008995,2023-01-22,CUST-01305,West,Accessories,Webcam,12,77.3,0.0475,883.55,554.98,328.57,UPI,Online,No
TXN-008996,2024-03-26,CUST-01672,West,Furniture,Cabinet,5,235.66,0.094,1067.56,762.42,305.14,Debit Card,Marketplace,No
TXN-008997,2023-07-19,CUST-00890, WEST,Furniture,Bookshelf,12,119.0,0.2163,1119.17,803.62,315.55,,Store,No
TXN-008998,2025-02-19,CUST-01752,South,Electronics,Headphones,12,94.25,0.108,1008.75,786.74,222.01,UPI,Online,No
TXN-008999,2023-03-24,CUST-00434,East,Electronics,Monitor,13,242.52,0.0846,2886.2,1755.76,1130.44,UPI,Store,No
TXN-009000,2024-12-03,CUST-00811,North,,USB Hub,8,33.29,0.1948,214.43,159.38,55.04,Debit Card,Online,No
TXN-009001,2024-02-11,,West,Office Supplies,Folders,6,6.5,0.0508,37.05,26.01,11.04,Bank Transfer,Online,No
TXN-009002,2023-01-18,CUST-00386,North,Furniture,Bookshelf,4,153.57,0.0169,603.91,515.51,88.4,Cash,Online,No
TXN-009003,2024-09-05,CUST-00139,West,Electronics,Headphones,8,91.06,0.0608,684.17,448.07,236.11,Credit Card,Online,No
TXN-009004,2024-02-19,CUST-01182,North,Electronics,Monitor,11,245.93,0.1169,2388.88,1545.31,843.57,Cash,Marketplace,No
TXN-009005,2024-12-04,CUST-00184,North,Office Supplies,Stapler,12,9.32,0.2997,78.28,87.62,-9.34,Debit Card,Online,No
TXN-009006,2024-07-17,CUST-00580,North,Electronics,Printer,2,206.9,0.35,268.97,313.68,-44.7,Debit Card,Online,No
TXN-009007,2024-12-18,CUST-01209,East,Furniture,Conference Table,14,633.44,0.1357,7664.42,7421.16,243.26,Credit Card,Online,No
TXN-009008,2024-02-24,CUST-01718,North,Accessories,Desk Lamp,5,42.03,0.2144,165.07,170.77,-5.71,Cash,Online,No
TXN-009009,2023-01-08,CUST-00062,North,Office Supplies,Paper Pack,4,11.63,0.1991,37.27,38.94,-1.67,UPI,Marketplace,Yes
TXN-009010,2023-04-30,CUST-01788,North,Accessories,Desk Lamp,5,40.97,0.2364,156.43,159.98,-3.55,Bank Transfer,Online,No
TXN-009011,2024-02-23,CUST-01299,South,Electronics,Monitor,6,248.49,0.0192,1462.31,1223.49,238.82,Bank Transfer,Online,Yes
TXN-009012,2023-12-29,CUST-00021,West,Furniture,Conference Table,3,704.53,0.1776,1738.32,1642.32,96.0,Credit Card,Marketplace,No
TXN-009013,2024-12-25,CUST-00244,South,Accessories,Mouse,5,23.53,0.0856,107.57,84.94,22.63,UPI,Store,No
TXN-009014,2024-01-11,CUST-02386,South,Accessories,Desk Lamp,12,$43.30,0.0464,495.46,297.47,197.99,Cash,Online,No
TXN-009015,2025-02-23,CUST-01125,North,Office Supplies,Paper Pack,1,11.21,0.1347,9.7,7.82,1.87,Cash,Online,No
TXN-009016,2023-06-21,CUST-02313,North,Office Supplies,Paper Pack,10,11.82,0.0709,109.86,91.78,18.08,UPI,Online,No
TXN-009017,2023-12-18,CUST-01288,South,Electronics,Tablet,13,417.57,0.1001,4885.14,3747.69,1137.45,Bank Transfer,Online,No
TXN-009018,2024-11-20,CUST-00330,North,Office Supplies,Pens,10,4.39,0.1877,35.66,36.48,-0.83,Bank Transfer,Online,No
TXN-009019,2023-04-24,CUST-01823,north,Electronics,Laptop,7,822.41,0.0721,5341.66,4821.68,519.97,Credit Card,Marketplace,No
TXN-009020,2023-10-21,CUST-01195,North,Electronics,Tablet,9,423.84,18.5%,3108.71,2545.93,562.78,Credit Card,Store,No
TXN-009021,2024-11-16,CUST-00946,South,Furniture,Conference Table,8,510.04,0.35,2652.23,2967.39,-315.16,Cash,Marketplace,No
TXN-009022,2024-06-21,CUST-00523,West,Electronics,Tablet,6,390.94,0.3193,1596.68,1496.89,99.78,Cash,Online,No
TXN-009023,2024-12-10,CUST-01110,North,Electronics,Tablet,12,456.48,0.1287,4772.62,3974.56,798.06,Credit Card,Online,No
TXN-009024,2024-04-15,CUST-02410,East,Electronics,Printer,10,195.62,0.1179,1725.65,1167.69,557.96,Bank Transfer,Online,No
TXN-009025,2025-02-22,CUST-00546,east,Furniture,Office Chair,1,191.05,0.2176,149.48,145.32,4.15,Bank Transfer,Store,No
TXN-009026,2025-03-11,CUST-01416,West,Accessories,Keyboard,11,50.93,0.2024,446.81,481.57,-34.76,Cash,Store,No
TXN-009027,2025-06-07,CUST-00083,North,Accessories,Desk Lamp,4,44.38,0.0705,164.99,114.98,50.01,UPI,Online,No
TXN-009028,2023-04-22,CUST-01751,West,Electronics,Laptop,8,966.61,0.0494,7350.98,4476.79,2874.19,Cash,Marketplace,No
TXN-009029,2024-06-23,CUST-02228,West,Electronics,Monitor,3,275.5,0.0669,771.19,458.06,313.13,Credit Card,Online,No
TXN-009030,2023-04-15,CUST-02445,West,Accessories,Keyboard,7,46.41,0.1851,264.75,238.84,25.91,Bank Transfer,Store,No
TXN-009031,2023-07-28,CUST-02028,West,Electronics,Printer,3,264.12,8.9%,721.71,630.25,91.46,Cash,Online,Yes
TXN-009032,2023-10-01,CUST-01683,North,Office Supplies,Notebook,4,7.34,0.1788,24.09,16.99,7.11,UPI,Online,Yes
TXN-009033,2024-08-12,CUST-01457, WEST,Electronics,Monitor,13,298.82,0.1445,3323.12,2752.76,570.36,Bank Transfer,Online,No
TXN-009034,2024-01-29,CUST-02177,West,Office Supplies,Pens,2,3.86,0.0136,7.61,5.69,1.92,Credit Card,Online,No
TXN-009035,2025-02-27,CUST-00025,North,Electronics,Laptop,5,766.44,0.2718,2790.52,3006.56,-216.04,Debit Card,Marketplace,No
TXN-009036,2023-09-30,CUST-00602,North,Office Supplies,Notebook,1,7.71,9.5%,6.98,5.86,1.11,Bank Transfer,Online,No
TXN-009037,2024-07-16,CUST-00112,West,Furniture,Desk,3,303.28,0.2413,690.27,741.68,-51.4,Bank Transfer,Online,No
TXN-009038,2024-11-27,CUST-00574,North,Electronics,Laptop,10,812.72,0.1617,6813.37,6703.64,109.73,UPI,Online,No
TXN-009039,2025-06-13,CUST-00558,West,Furniture,Conference Table,8,602.87,0.2048,3835.28,3043.12,792.16,Bank Transfer,Marketplace,No
TXN-009040,2023-08-12,CUST-01103,South,Furniture,Bookshelf,5,155.74,0.2883,554.18,500.17,54.01,Bank Transfer,Online,No
TXN-009041,2024-10-31,CUST-01728,East,Accessories,Mouse,2,27.84,16.6%,46.42,31.74,14.68,Bank Transfer,Online,No
TXN-009042,2023-03-19,CUST-02204,North,Furniture,Cabinet,10,233.95,0.0817,2148.25,1994.2,154.05,Debit Card,Store,No
TXN-009043,2024-05-10,CUST-01498,East,Electronics,Headphones,4,95.59,0.3163,261.43,292.45,-31.03,Debit Card,Online,No
TXN-009044,2024-01-13,CUST-00098,East,Office Supplies,Stapler,8,,,44.4,57.57,-13.17,Cash,Online,No
TXN-009045,2025-05-24,CUST-00247,West,Electronics,Tablet,2,410.58,0.1674,683.69,456.07,227.62,Bank Transfer,Store,No
TXN-009046,2024-12-06,CUST-01104,North,Accessories,Mouse,7,23.99,0.0417,160.95,113.69,47.26,Bank Transfer,Online,No
TXN-009047,2025-04-25,CUST-01533,north,Accessories,USB Hub,13,31.16,0.1123,359.52,347.22,12.29,Cash,Online,No
TXN-009048,2025-02-14,CUST-02063,North,Electronics,Printer,9,252.86,0.099,2050.4,1654.17,396.22,Cash,Store,Yes
TXN-009049,2024-01-10,CUST-00936,North,Office Supplies,Paper Pack,7,12.23,0.0972,77.3,66.26,11.05,UPI,Online,No
TXN-009050,2024-10-30,CUST-00444,West,Office Supplies,Notebook,3,8.16,0.1311,21.28,20.33,0.95,Debit Card,Online,No
TXN-009051,2023-01-28,CUST-00355,North,,Monitor,4,285.33,0.1052,1021.22,746.23,274.99,UPI,Marketplace,No
TXN-009052,2024-05-23,CUST-01540,North,Office Supplies,Stapler,14,$7.14,0.0486,95.12,65.24,29.88,UPI,Marketplace,No
TXN-009053,2023-02-13,CUST-02496,West,Furniture,Cabinet,14,271.19,0.2654,2789.02,3136.35,-347.33,Cash,Store,No
TXN-009054,2024-10-22,CUST-00175,North,Furniture,Conference Table,5,558.77,0.0079,2771.86,2117.65,654.21,Debit Card,Store,No
TXN-009055,2025-05-31,CUST-00024,North,Office Supplies,Pens,9,3.72,0.0494,31.8,22.52,9.29,Debit Card,Online,No
TXN-009056,2024-09-13,,East,Office Supplies,Folders,11,$5.74,0.171,52.34,36.27,16.07,Debit Card,Online,No
TXN-009057,2025-02-05,CUST-01366, SOUTH ,Office Supplies,Paper Pack,6,12.94,31.2%,53.45,59.48,-6.04,Bank Transfer,Online,No
TXN-009058,2023-08-02,CUST-00798,West,Furniture,Bookshelf,4,175.73,0.3381,465.28,554.06,-88.78,Cash,Online,No
TXN-009059,2025-06-25,CUST-02063,East,Office Supplies,Stapler,5,10.18,0.0891,46.37,29.08,17.29,upi,Store,No
TXN-009060,2024-05-17,CUST-02015,South,Furniture,Desk,7,307.66,0.1234,1887.9,1483.35,404.54,Credit Card,Marketplace,No
TXN-009061,2024-09-07,CUST-01257,East,Office Supplies,Paper Pack,6,10.27,0.2263,47.69,39.36,8.33,Credit Card,Online,No
TXN-009062,2024-12-03,CUST-00104,West,Electronics,Printer,7,203.04,0.2203,1108.11,1096.2,11.9,UPI,Online,No
TXN-009063,2024-08-06,CUST-01426,South,Office Supplies,Pens,3,3.8,0.0172,11.19,9.67,1.52,UPI,Store,No
TXN-009064,2023-10-17,CUST-00912,East,Furniture,Cabinet,5,199.74,0.1525,846.36,616.31,230.05,Debit Card,Online,Yes
TXN-009065,2024-07-11,CUST-02091,South,Furniture,Cabinet,3,240.72,0.1629,604.52,439.79,164.73,Cash,Store,No
TXN-009066,2024-08-19,CUST-01822,East,Electronics,Headphones,5,95.03,0.0447,453.93,278.88,175.05,Cash,Store,No
TXN-009067,2025-02-20,CUST-02396,East,Furniture,Conference Table,4,624.03,0.1393,2148.49,2065.38,83.11,Credit Card,Marketplace,No
TXN-009068,2024-03-15,CUST-00923,North,Electronics,Monitor,7,275.22,0.1676,1603.71,1428.29,175.42,,Store,No
TXN-009069,2024-04-02,CUST-00808,South,Furniture,Desk,14,337.53,0.1461,4035.12,3362.52,672.61,Bank Transfer,Online,No
TXN-009070,2024-04-03,CUST-01198,North,Furniture,Conference Table,12,596.91,0.0654,6694.34,5146.43,1547.91,Bank Transfer,Online,No
TXN-009071,2023-04-15,CUST-02063,East,Office Supplies,Pens,9,4.52,0.1041,36.48,28.43,8.06,UPI,Store,No
TXN-009072,2023-03-24,CUST-01251,East,Accessories,Desk Lamp,8,43.24,0.0965,312.52,289.96,22.56,UPI,Online,No
TXN-009073,2023-01-19,CUST-00840,South,Accessories,Desk Lamp,5,42.7,0.3343,142.13,164.76,-22.63,Debit Card,Online,No
TXN-009074,2024-08-30,CUST-02270,North,Accessories,USB Hub,2,34.35,0.0657,64.19,52.95,11.24,Bank Transfer,Online,No
TXN-009075,2024-01-17,CUST-00979,West,Accessories,USB Hub,9,36.51,0.2251,254.6,188.63,65.97,Credit Card,Online,No
TXN-009076,2025-02-28,CUST-02190,South,Electronics,Printer,4,221.46,0.0374,852.68,758.97,93.71,Bank Transfer,Store,No
TXN-009077,2024-10-02,CUST-01597,South,Electronics,Monitor,1,252.92,0.1231,221.79,178.25,43.54,Credit Card,Store,No
TXN-009078,2023-05-09,CUST-00160,North,Electronics,Tablet,14,409.27,0.1002,5155.54,3184.59,1970.95,Credit Card,Marketplace,No
TXN-009079,2023-04-02,CUST-01233,East,Electronics,Tablet,3,463.84,0.1373,1200.44,1107.93,92.51,Debit Card,Online,No
TXN-009080,2023-11-30,CUST-01731,South,Accessories,Mouse,2,22.38,0.166,37.34,34.54,2.8,Bank Transfer,Store,No
TXN-009081,2025-04-19,CUST-02288,West,Accessories,Webcam,9,85.38,0.1485,654.34,587.73,66.61,Credit Card,Marketplace,No
TXN-009082,2023-02-14,CUST-01358,East,Office Supplies,Stapler,10,8.78,0.1435,75.23,58.97,16.27,Cash,Marketplace,No
TXN-009083,2023-06-20,CUST-00037,North,Accessories,Webcam,4,68.86,0.0462,262.7,195.8,66.9,Debit Card,Store,No
TXN-009084,2023-01-28,CUST-00887,East,,Stapler,3,9.27,0.2013,22.2,21.43,0.77,Cash,Marketplace,No
TXN-009085,2024-01-13,CUST-02422,North,Furniture,Office Chair,2,187.66,0.1475,319.96,206.73,113.22,Bank Transfer,Marketplace,No
TXN-009086,2025-06-21,CUST-01232,North,Electronics,Tablet,7,398.0,0.2001,2228.63,1790.24,438.38,Credit Card,Online,No
TXN-009087,2024-09-15,CUST-00962,East,Accessories,Desk Lamp,6,46.22,0.1171,244.83,226.86,17.97,Bank Transfer,Store,No
TXN-009088,2024-03-26,CUST-02200,North,Office Supplies,Paper Pack,5,11.1,0.1206,48.82,33.53,15.29,Debit Card,Online,No
TXN-009089,2023-05-12,CUST-01043,West,Furniture,Bookshelf,13,142.81,0.3269,1249.58,1224.67,24.91,credit card,Store,No
TXN-009090,2023-11-21,CUST-01933,East,Electronics,Headphones,14,82.8,0.1194,1020.78,667.76,353.03,Bank Transfer,Online,No
TXN-009091,2024-04-23,CUST-00052,North,Office Supplies,Stapler,13,9.1,0.1111,105.18,74.75,30.43,Credit Card,Online,No
TXN-009092,2023-09-08,CUST-01421,West,Accessories,Mouse,8,24.65,0.0813,181.14,136.37,44.77,Bank Transfer,Store,No
TXN-009093,2024-10-05,CUST-00059,East,Office Supplies,Notebook,14,6.71,0.0192,92.15,77.31,14.84,Cash,Marketplace,No
TXN-009094,2025-06-12,CUST-00440,North,Accessories,USB Hub,4,33.09,0.0999,119.15,100.83,18.32,,Online,No
TXN-009095,2023-07-07,CUST-01362,East,Furniture,Bookshelf,11,149.66,0.0362,1586.55,1197.41,389.14,Cash,Online,No
TXN-009096,2023-08-19,CUST-01547,West,Accessories,Desk Lamp,9,48.09,0.35,281.35,338.91,-57.56,Debit Card,Marketplace,No
TXN-009097,2023-04-26,CUST-00296,South,Office Supplies,Folders,9,5.38,0.0418,46.44,35.4,11.04,Credit Card,Marketplace,No
TXN-009098,2024-10-23,,South,Office Supplies,Notebook,1,7.81,0.2016,6.23,4.51,1.73,Debit Card,Online,No
TXN-009099,2024-02-26,CUST-01016,South,Accessories,Keyboard,3,$50.16,0.35,97.81,110.2,-12.39,Bank Transfer,Online,Yes
TXN-009100,2023-09-16,CUST-01118,South,Accessories,Desk Lamp,13,47.61,0.1582,521.03,491.21,29.82,Credit Card,Online,No
TXN-009101,2023-07-19,CUST-02027,North,Electronics,Monitor,4,246.1,0.1119,874.28,784.31,89.97,Bank Transfer,Marketplace,No
TXN-009102,2023-03-06,CUST-02360,East,Accessories,Mouse,5,26.04,0.1352,112.58,79.08,33.5,Credit Card,Online,No
TXN-009103,2024-03-10,CUST-00188,West,Office Supplies,Notebook,10,7.77,0.1056,69.5,58.0,11.5,debit card,Store,No
TXN-009104,2024-09-15,CUST-02482,East,Electronics,Tablet,13,362.75,0.0586,4439.27,2871.59,1567.67,Credit Card,Online,No
TXN-009105,2023-08-03,CUST-00128,North,Office Supplies,Paper Pack,6,11.93,0.1032,64.21,41.43,22.78,UPI,Online,No
TXN-009106,2023-01-02,CUST-02379,South,Furniture,Conference Table,12,543.15,0.0535,6169.02,3727.53,2441.49,UPI,Online,No
TXN-009107,2024-03-07,CUST-01540,North,Office Supplies,Folders,9,6.54,0.0878,53.67,42.05,11.62,Cash,Marketplace,No
TXN-009108,2024-09-08,CUST-01848,South,Furniture,Office Chair,3,206.18,0.1323,536.69,353.25,183.44,UPI,Online,No
TXN-009109,2023-11-11,CUST-00608,East,Electronics,Printer,8,220.71,0.2009,1411.06,976.43,434.62,Debit Card,Store,No
TXN-009110,2023-08-17,CUST-01498,South,Electronics,Laptop,14,806.44,0.0162,11107.33,7942.7,3164.63,Bank Transfer,Online,No
TXN-009111,2023-05-21,CUST-01481,West,Office Supplies,Stapler,14,9.02,10.6%,112.85,103.58,9.27,Debit Card,Store,No
TXN-009112,2024-11-11,CUST-00799,South,Electronics,Printer,14,214.87,0.0518,2852.39,2439.12,413.27,UPI,Marketplace,No
TXN-009113,2025-02-24,CUST-01259,East,Office Supplies,Paper Pack,2,13.04,0.222,20.29,18.03,2.26,Cash,Marketplace,No
TXN-009114,2024-12-03,CUST-02368,West,Office Supplies,Notebook,12,7.88,0.1334,81.94,55.03,26.91,Debit Card,Online,No
TXN-009115,2024-04-17,,East,Electronics,Laptop,7,877.76,0.2172,4809.81,4393.13,416.69,bank transfer,Online,No
TXN-009116,2024-10-22,CUST-01140,West,Electronics,Monitor,7,225.07,0.0786,1451.61,940.98,510.62,Debit Card,Online,No
TXN-009117,2023-12-28,CUST-00843,West,Furniture,Conference Table,6,611.6,0.1991,2939.11,2162.97,776.13,Cash,Store,No
TXN-009118,2023-01-23,CUST-00505,East,Accessories,Webcam,10,65.18,0.188,529.29,386.37,142.92,UPI,Online,No
TXN-009119,2023-12-02,CUST-01198,South,Accessories,Webcam,8,70.24,0.1152,497.18,404.59,92.59,Cash,Marketplace,No
TXN-009120,2024-10-03,CUST-00277,South,Furniture,Office Chair,2,165.05,0.0207,323.27,203.84,119.42,Credit Card,Marketplace,No
TXN-009121,2024-08-13,CUST-00304,West,Electronics,Headphones,6,98.13,0.0979,531.11,400.7,130.4,Cash,Online,No
TXN-009122,2025-06-22,CUST-02090,North,Office Supplies,Notebook,13,8.41,0.0976,98.64,77.33,21.31,Cash,Online,No
